chain,mall_id,store_name_raw,category,floor,building,phone,source,scraped_at
ortigas,estancia,Elevator,,"Main Mall, LGF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Executive Optical,shop,"LG, South Wing",,9952312343,ortigas-inertia,2026-08-31
ortigas,estancia,XO46 Heritage Bistro,dining,"LG, South Wing",,9777103255,ortigas-inertia,2026-08-31
ortigas,estancia,Shi Lin,dining,"LG, South Wing",,9931996860,ortigas-inertia,2026-08-31
ortigas,estancia,Artisan Emporium,dining,"LG, Main Mall",,9953033197,ortigas-inertia,2026-08-31
ortigas,estancia,Hanamaruken Ramen,dining,"LG, Main Mall",,9567951908,ortigas-inertia,2026-08-31
ortigas,estancia,Serenitea,dining,"LG, South Wing",,.,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, LGF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Mustela,shop,"LG, South Wing",,9222674309,ortigas-inertia,2026-08-31
ortigas,estancia,VMV Hypoallergenics,shop,"LG, South Wing",,9189478871,ortigas-inertia,2026-08-31
ortigas,estancia,Sunnies Face,shop,"LG, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,KIT,shop,"LG, South Wing",,9178517730,ortigas-inertia,2026-08-31
ortigas,estancia,Candy Corner,dining,"2F, East Wing",,09121854599,ortigas-inertia,2026-08-31
ortigas,estancia,Earl of Sandwich,dining,"LG, South Wing",,9564004702,ortigas-inertia,2026-08-31
ortigas,estancia,Café Perene,dining,"LG, South Wing",,9061490338,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, LGF",,,ortigas-inertia,2026-08-31
ortigas,estancia,SaladStop!,dining,"LGF, Main Mall",,,ortigas-inertia,2026-08-31
ortigas,estancia,Du Hsiao Yueh,dining,"LGF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Du Hsiao Yueh,dining,"LGF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Yabu,dining,"Main Wing, LGF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Owndays,shop,"GF, Main Mall",,9778554127,ortigas-inertia,2026-08-31
ortigas,estancia,Skoop,shop,"GF, South Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Skoop,shop,"GF, South Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,West Elm,shop,"GF, South Wing",,9772350589,ortigas-inertia,2026-08-31
ortigas,estancia,Levi's,shop,"G, NORTH WING",,9452081389,ortigas-inertia,2026-08-31
ortigas,estancia,Hai Chix & Steaks,dining,"GF, North Wing",,9458147451,ortigas-inertia,2026-08-31
ortigas,estancia,Lacoste,shop,"LG, North Wing",,9456208686,ortigas-inertia,2026-08-31
ortigas,estancia,Dough&Grocer,shop,"GF, South Wing",,9168937803,ortigas-inertia,2026-08-31
ortigas,estancia,Pottery Barn,shop,"GF, South Wing",,9772350589,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Power Mac Center,shop,"GF, North Wing",,9171183254,ortigas-inertia,2026-08-31
ortigas,estancia,Pacsports,shop,"GF, North Wing",,9953633534,ortigas-inertia,2026-08-31
ortigas,estancia,12 Monkeys Music Hall & Pub,dining,"GF, North Wing",,9563124837,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,SONY,shop,"GF, North Wing",,9852056480,ortigas-inertia,2026-08-31
ortigas,estancia,Florabel,dining,"GF, North Wing",,09175681046,ortigas-inertia,2026-08-31
ortigas,estancia,Styles Asia Home,shop,"GF, South Wing",,09177220099,ortigas-inertia,2026-08-31
ortigas,estancia,Aukey,shop,"2F, South Wing",,9150515188,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,HLA,shop,"GF, Main Mall",,9288572160,ortigas-inertia,2026-08-31
ortigas,estancia,@Tokyo,shop,"GF, South Wing",,9338290210,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,"Main Mall, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Prologue,dining,"GF, Main Mall",,,ortigas-inertia,2026-08-31
ortigas,estancia,Evernew,shop,"GF, Main Mall",,,ortigas-inertia,2026-08-31
ortigas,estancia,iStudio Plus,shop,"GF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Samsung,shop,"GF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Sunglass Haven,shop,"GF, Main Mall",,,ortigas-inertia,2026-08-31
ortigas,estancia,Cibo,dining,"GF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Chagee,dining,"GF, Main Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Yves Rocher,shop,"Main Wing, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Yves Rocher,shop,"Main Wing, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Study of Enderun,shop,"2F, South Wing",,9458461996,ortigas-inertia,2026-08-31
ortigas,estancia,ALBA,dining,"2F, Main Mall",,9361552716,ortigas-inertia,2026-08-31
ortigas,estancia,Hechter,shop,"2F, North Wing",,9060863686,ortigas-inertia,2026-08-31
ortigas,estancia,FINO,shop,"2F, North Wing",,9951577739,ortigas-inertia,2026-08-31
ortigas,estancia,Elevator,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Anytime Fitness,shop,"2F, North Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Crocs,shop,"2F, North Wing",,09175878654,ortigas-inertia,2026-08-31
ortigas,estancia,Bark Haus,shop,"2F, North Wing",,9274175780,ortigas-inertia,2026-08-31
ortigas,estancia,Dr. Kong,shop,"2F, North Wing",,9695972627,ortigas-inertia,2026-08-31
ortigas,estancia,Sports Central,shop,"2F, North Wing",,9763118656,ortigas-inertia,2026-08-31
ortigas,estancia,Oxy Originals,shop,"2F, North Wing",,9626796509,ortigas-inertia,2026-08-31
ortigas,estancia,Gallery Genesis,shop,"2F, North Wing",,9761525893,ortigas-inertia,2026-08-31
ortigas,estancia,La Maison,shop,"2nd Floor, South Wing",,N/A,ortigas-inertia,2026-08-31
ortigas,estancia,Dizon Furnitures,shop,"3F, East Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Foot Locker,shop,"2F, North Wing",,9395126771,ortigas-inertia,2026-08-31
ortigas,estancia,Upcycle Manila,shop,"2F, South Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Uniqlo,shop,"2F, South Wing",,9171334191,ortigas-inertia,2026-08-31
ortigas,estancia,Ultra Lagree,shop,"2F, South Wing",,0917-835-8259 / 9954055391,ortigas-inertia,2026-08-31
ortigas,estancia,modbed,shop,"2F, South Wing",,9662278398,ortigas-inertia,2026-08-31
ortigas,estancia,Blue Water Day Spa,shop,"2F, South Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,Shadows & Patterns,shop,"2F, South Wing",,9662633760,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Bathroom,,"Main Mall, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Kidventure,shop,"2F, Main Wing",,9059417032,ortigas-inertia,2026-08-31
ortigas,estancia,KKV,shop,"Main Wing, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Gourdo's,shop,"Main Wing, 2F",,,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,"Unimart, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Unimart,shop,Unimart,,,ortigas-inertia,2026-08-31
ortigas,estancia,Jollibee,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Auntie Annes,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Burger King,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Classic Savory,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Adidas,shop,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Poco Deli,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,The Coffee Shop,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Luk Yuen,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Masil,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Via Mare,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,PNB,bank,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,"Unimart, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Unimart, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,Soy Yummy,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Chizmoza,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Majestic Ham,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Fruiteria,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Crukitchen,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,John Lemon,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Jamaican Pattie,dining,"LG, East Wing",,,ortigas-inertia,2026-08-31
ortigas,estancia,TJ Hotdog,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Siomai House,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Potato Corner,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Turks,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Polland,dining,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,The Barn Kitchen,shop,"GF, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Ace Hardware,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Ansons,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Gong Cha,dining,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Octagon,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Memoexpress,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,LBC,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Mr. DIY,shop,"2F, Unimart",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,Unimart 2F,,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,Unimart 2F,,,ortigas-inertia,2026-08-31
ortigas,estancia,Starbucks,dining,Gastropub,,(02)82824453,ortigas-inertia,2026-08-31
ortigas,estancia,Santi's Delicatessen,dining,Capitol Commons Park,,(02)86312068,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,Gastropub,,,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,Gastropub,,,ortigas-inertia,2026-08-31
ortigas,estancia,Sentro 1771,dining,Gastropub,,(02)89418277,ortigas-inertia,2026-08-31
ortigas,estancia,Izakaya Mori,dining,Gastropub,,,ortigas-inertia,2026-08-31
ortigas,estancia,Tipsy Pig,dining,Gastropub,,(02)85704620,ortigas-inertia,2026-08-31
ortigas,estancia,EBI10,dining,Royalton,,9771840075,ortigas-inertia,2026-08-31
ortigas,estancia,Chinese Beef Noodles House,dining,"GF, Royalton",,,ortigas-inertia,2026-08-31
ortigas,estancia,Wong Place,dining,"Royalton, GF",,,ortigas-inertia,2026-08-31
ortigas,estancia,The Manila Baker,dining,"Imperium, GF",,9558753815,ortigas-inertia,2026-08-31
ortigas,estancia,Ramen Yushoken,dining,Imperium,,,ortigas-inertia,2026-08-31
ortigas,estancia,Angkan Coffee,dining,Imperium,,9162666469,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,Imperium and Royalton,,,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,Imperium and Royalton,,,ortigas-inertia,2026-08-31
ortigas,estancia,Exit,,Imperium and Royalton,,,ortigas-inertia,2026-08-31
ortigas,estancia,Shake Shack,dining,"GF, Royalton",,,ortigas-inertia,2026-08-31
ortigas,estancia,Ramen Nagi,dining,"GF, Royalton",,,ortigas-inertia,2026-08-31
ortigas,estancia,Laybare,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,Passionails,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,Manila Diamond,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,CORC,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,Czarina Foreign Exchange,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,Tabas Barbershop,shop,"Unimart, Basement",,,ortigas-inertia,2026-08-31
ortigas,estancia,Escalator,,"Unimart, LGF",,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Misreen Pet Food & Accessories,shop,BLDG. C LEVEL 1,,09282658380/09985943585,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Jayme Petshop Petville Hotel,shop,BLDG. C LEVEL 1,,9175689988,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Big Paws,shop,BLDG. C LEVEL 1,,9474972907,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Masil,dining,Bldg. A,,09176790844,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Tenya Tempura Tendon,dining,BLDG. B LEVEL 1,,9274736708,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Cornerstone Animal Clinic,shop,BLDG. C LEVEL 1,,09255532315/82342747,ortigas-inertia,2026-08-31
ortigas,tiendesitas,3 Barkeeteers,shop,BLDG. C LEVEL 1,,9225027727,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Japan Home Centre,shop,BLDG. C LEVEL 1,,9152163896,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Racks,dining,Bldg D.,,09569283537,ortigas-inertia,2026-08-31
ortigas,tiendesitas,The Purple Groom Petshop,shop,BLDG. C LEVEL 1,,9175689998,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Claire & Carlos,shop,BLDG. C LEVEL 1,,9178095937,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Bark & Beyond,shop,BLDG. C LEVEL 1,,9989586300,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Animal Care Specialist Company,shop,BLDG. C LEVEL 1,,9175441617/8633-3786,ortigas-inertia,2026-08-31
ortigas,tiendesitas,GAT Petshop,shop,BLDG. C LEVEL 1,,09356783464/09493237806,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Dogaholics,shop,BLDG. C LEVEL 1,,09178992085/09166534378,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Paws Unlimited,shop,BLDG. C LEVEL 1,,9258682811,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Exit,,GF,,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Escalator,,GF,,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Escalator,,GF,,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Rico's Lechon,dining,BLDG. B LEVEL 1,,82349996/09178950000,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Shakeys,dining,Bldg. D,,8-3546910/8-3614717,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Illumina Derma Clinic,shop,Bldg D.,,09173287546,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Max's,dining,Bldg G.,,09190814879,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Bong's Pet Shop Station,shop,BLDG. C LEVEL 1,,9760467635,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Kim Alvin Petshop,shop,BLDG. C LEVEL 1,,9517451686,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Zorro Boomz Petshop,shop,BLDG. C LEVEL 1,,9178095937,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Pick Up Coffee,dining,Bldg. D,,09664011712,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Jen's Pet Corner,shop,BLDG. C LEVEL 1,,9354511416,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Little Golden Nuggets,shop,BLDG. C LEVEL 1,,9064491387,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Jay-j's,dining,Bldg. A,,09202551172,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Fruitas,dining,BLDG. B LEVEL 2,,09479652270,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Chef Sinauna,dining,BLDG. B LEVEL 2,,9171400465,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Kitchen Table,dining,BLDG. B LEVEL 2,,9774960743,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Aysee,dining,BLDG. B LEVEL 2,,9770017077,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Elverde Food,dining,BLDG. B LEVEL 2,,9777638516 / 09178734763,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Escalator,,2F,,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Escalator,,2F,,,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Decathlon,shop,BLDG. C LEVEL 2,,09457718038,ortigas-inertia,2026-08-31
ortigas,tiendesitas,Mr. DIY,shop,BLDG. A LEVEL 2,,9171610172,ortigas-inertia,2026-08-31
ortigas,the-strip,The Twelve 28th Café,dining,GF,,0977 279 1223,ortigas-inertia,2026-08-31
ortigas,the-strip,Liam's & Louis Gourmet,dining,GF,,0949 484 8697,ortigas-inertia,2026-08-31
ortigas,the-strip,Giligans,dining,GF,,0963 618 1176,ortigas-inertia,2026-08-31
ortigas,the-strip,Mr. Jeff Laundry,shop,GF,,0917 510 5628,ortigas-inertia,2026-08-31
ortigas,the-strip,Aquabest,shop,Ground Floor,,0908 213 5974,ortigas-inertia,2026-08-31
ortigas,the-strip,Smallville Montessori,shop,GF,,0917 819 2567,ortigas-inertia,2026-08-31
ortigas,the-strip,Chill Top,dining,GF,,0929-123-4567,ortigas-inertia,2026-08-31
ortigas,the-strip,Alfamart,shop,Ground Floor,,0936 880 8810,ortigas-inertia,2026-08-31
ortigas,the-strip,BDO,bank,Ground Floor,,0919 084 7574,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Ground Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Ground Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Ground Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Ground Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Sbarro,dining,GF,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Elevator,,The Strip Ground Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Southstar Drug,shop,GF,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Viande,dining,GF,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Biyaya Kofi,dining,GF,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Mylo Speech Therapy Center,shop,GF,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Taylor’s Play Café,shop,GF,,09614369340,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Second Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Second Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Second Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Escalator,,The Strip Second Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Rainbow Asia Logistics Services Inc.,shop,2F,,0917 504 8341,ortigas-inertia,2026-08-31
ortigas,the-strip,Elevator,,The Strip Second Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Athletica Gymnastics,shop,2nd Floor,,0917 530 7901,ortigas-inertia,2026-08-31
ortigas,the-strip,Smallville Montessori,shop,2F,,0917 819 2567,ortigas-inertia,2026-08-31
ortigas,the-strip,Barkin' Blends,dining,2F,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Syncom,shop,2F,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Guapo's Barbershop,shop,2F,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Elevator,,The Strip Third Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Chill Top,dining,GF,,0929-123-4567,ortigas-inertia,2026-08-31
ortigas,the-strip,Elevator,,The Strip Fourth Floor,,,ortigas-inertia,2026-08-31
ortigas,the-strip,Chill Top,dining,GF,,0929-123-4567,ortigas-inertia,2026-08-31
ortigas,the-strip,Elevator,,The Strip Fifth Floor,,,ortigas-inertia,2026-08-31
sm,mall-of-asia-arena-annex-bldg,ALFAMART,groceries,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,CAFE MARY GRACE,dining,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,GONGCHA,dining,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,GRINGO CHICKENRIBSFRIENDS,dining,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,NORTH PARK,dining,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,RELX,hobbies-and-specialty,GF,MAAX,,sm-api,2026-08-30
sm,mall-of-asia-arena-annex-bldg,THE COFFEE BEAN TEA LEAF,dining,UGF/GF/FF,MAAX,,sm-api,2026-08-30
sm,moa-square,AQUA SMARTGUARD,shopping,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,AURO CHOCOLATE CAFE,dining,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,BOSE,cyberzone,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,CIBO,dining,2nd floor,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,COOLA,shopping,MAIN,MAIN,,sm-api,2026-08-30
sm,moa-square,DREAME,shopping,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,DRYBRUSH GALLERY,home,2nd level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,EUROBEL RUGS + CARPETS,shopping,MAIN,MAIN,,sm-api,2026-08-30
sm,moa-square,GANSO SHABUWAYGANSO GYUKATSU,dining,Ground Level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,HAYES,shopping,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,IKEA,home,UGF/GF/FF,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,IKINARI STEAK,dining,1st level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,KRAPOW,dining,Ground Level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,LA EUROPA CERAMICA,shopping,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,LA-Z-BOY,shopping,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,LIFE FITNESS,shopping,2nd floor,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,MATIMCO WOOD LOUNGE,others,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,MENDOKORO RAMENBA,dining,UGF/GF/FF,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,MI,cyberzone,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,NIFTY,cyberzone,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,OASIS,home,2nd level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,ONE WORLD DELI,dining,1st level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,SHAKA CAFES,dining,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,SIDECHICK,dining,Ground Level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,SINGLE ORIGIN,dining,GROUND LEVEL,MAIN,,sm-api,2026-08-30
sm,moa-square,SMEG,shopping,LEVEL 2,MAIN,,sm-api,2026-08-30
sm,moa-square,THINNE ALMEDAS HOME COLLEZIONE,home,Ground Level,MAIN MALL,,sm-api,2026-08-30
sm,moa-square,THISPLAY,shopping,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,YALE SMART SHOP,shopping,LEVEL 2,SOUTH LINK,,sm-api,2026-08-30
sm,moa-square,YARDSTICK COFFEE,dining,2nd floor,MAIN MALL,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,ALFAMART,groceries,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,JUICE CUBI,dining,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,MAMACAI,dining,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,NATIONAL UNIVERSITY INC,entertainment,10th floor,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,POPEYES,dining,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,QATAR VISA CENTER QVC,others,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,STEMZ HEALTHCARE PHILIPPINES PRIVATE INC,wellness,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,SWEET ECSTASY,dining,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,nu-mall-of-asia-building,TIM HORTONS,dining,UGF/GF/FF,NU MALL OF ASIA BUILDING,,sm-api,2026-08-30
sm,s-maison,AM + PM BY ALCHEMISTA,shopping,UGF/GF/FF,MALL,,sm-api,2026-08-30
sm,s-maison,ART ANTON GALLERY,home,UGF/GF/FF,MALL,,sm-api,2026-08-30
sm,s-maison,BAKEBE,dining,UGF/GF/FF,MALL,,sm-api,2026-08-30
sm,s-maison,BANCO DE ORO,atm,UGF/GF/FF,MALL,,sm-api,2026-08-30
sm,s-maison,BARCINO WINE RESTO BAR,dining,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BCN BY LAS FLORES,dining,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BELO MEDICAL GROUP,wellness,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BIOVITALIS INSTITUTE BY CENTRO HOLISTICO,undefined,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BIOVITALIS INSTITUTE BY CENTRO HOLISTICO,services,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BLK 513,dining,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BROWHAUS / STRIP,wellness,2nd floor,MALL,,sm-api,2026-08-30
sm,s-maison,BRUNCH BUREAU,dining,2nd floor,MALL,,sm-api,2026-08-30
