brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
itel mobile,0,0,1,0,0,0,0,23,1,0,25,3,False,True,ITEL MOBILE
freshaire,0,0,1,0,0,0,0,23,0,1,25,3,False,True,FRESHAIRE
pandora,1,6,1,0,2,1,2,11,0,0,24,7,False,True,PANDORA
blue magic,1,0,1,0,0,0,1,21,0,0,24,4,False,True,BLUE MAGIC
straightforward,1,10,0,0,1,0,1,11,0,0,24,5,False,True,STRAIGHTFORWARD
cotton on,0,6,1,1,1,0,0,15,0,0,24,5,False,True,COTTON ON
miguelitos ice cream,0,3,2,0,1,0,12,6,0,0,24,5,False,True,MIGUELITO'S ICE CREAM
res toe run,1,10,1,0,0,0,10,2,0,0,24,5,False,True,RES-TOE-RUN
speedo,1,12,0,0,2,0,2,7,0,0,24,5,False,True,SPEEDO
dji,0,2,1,0,0,0,2,19,0,0,24,4,False,True,DJI
time depot,0,0,0,1,0,0,2,21,0,0,24,3,False,True,TIME DEPOT
jg salo,0,0,0,0,0,0,0,24,0,0,24,1,False,False,JG SALO
kids paradise,0,5,0,2,0,0,10,7,0,0,24,4,False,True,KIDS PARADISE
phlpost,0,0,0,0,0,0,13,10,0,0,23,2,False,True,PHLPOST
lac nutrition for life,0,9,1,0,0,0,3,10,0,0,23,4,False,True,LAC NUTRITION FOR LIFE
infinitea,0,2,0,0,0,0,7,13,1,0,23,4,False,True,INFINITEA
pepa wings,0,4,0,0,1,0,6,12,0,0,23,4,False,True,PEPA WINGS
puma,1,10,1,0,4,1,3,3,0,0,23,7,False,True,PUMA
mang binatog,0,2,0,0,0,0,5,16,0,0,23,3,False,True,MANG BINATOG
bos coffee,0,4,0,0,1,1,5,12,0,0,23,5,False,True,BO'S COFFEE
yamang bukid,0,1,0,0,0,0,6,6,0,10,23,4,False,True,Yamang Bukid
shoe salon,1,15,0,0,2,1,2,2,0,0,23,6,False,True,SHOE SALON
brow lounge eyebrow grooming and waxing salon,0,0,0,0,0,0,0,23,0,0,23,1,False,False,BROW LOUNGE EYEBROW GROOMING AND WAXING SALON
memoxpress,0,8,0,0,0,0,15,0,0,0,23,2,False,True,Memoxpress
pet express,0,0,1,0,0,2,0,20,0,0,23,3,False,True,PET EXPRESS
ugreen,0,10,0,0,1,0,5,6,0,0,22,4,False,True,UGREEN
original penguin,0,11,1,0,3,0,3,4,0,0,22,5,False,True,ORIGINAL PENGUIN
sarabia optical,1,9,1,0,0,2,8,1,0,0,22,6,False,True,Sarabia Optical
marugame udon udon tempura,0,0,0,0,0,0,0,22,0,0,22,1,False,False,MARUGAME UDON UDON TEMPURA
cinnabon,0,4,1,0,0,2,2,13,0,0,22,5,False,True,CINNABON
at tokyo,0,0,0,0,0,0,0,22,0,0,22,1,False,False,AT TOKYO
motoworld,0,3,1,0,0,0,1,17,0,0,22,4,False,True,MOTOWORLD
planet sports,1,10,1,0,3,0,7,0,0,0,22,5,False,True,PLANET SPORTS
samgyeopmasarap,0,0,0,0,0,0,0,22,0,0,22,1,False,False,SAMGYEOPMASARAP
anta,1,7,0,0,3,0,7,4,0,0,22,5,False,True,ANTA
oakley,0,4,1,0,1,1,0,15,0,0,22,5,False,True,OAKLEY
remax,0,3,0,2,0,0,1,16,0,0,22,4,False,True,REMAX
karat world,0,5,0,0,0,0,4,13,0,0,22,3,False,True,KARAT WORLD
tech 101,0,0,0,0,0,0,6,15,0,1,22,3,False,True,TECH 101
razons of guagua,0,1,0,0,0,0,3,18,0,0,22,3,False,True,RAZONS OF GUAGUA
muhlach ensaymada,0,1,0,1,0,0,3,17,0,0,22,4,False,True,MUHLACH ENSAYMADA
popperoo,0,0,0,0,0,0,2,20,0,0,22,2,False,True,POPPEROO
dhl,0,0,0,0,1,1,4,16,0,0,22,4,False,True,DHL
ideal vision,1,0,2,1,0,1,12,0,0,4,21,6,False,True,Ideal Vision
sony,0,0,1,0,0,1,3,16,0,0,21,4,False,True,SONY
cibo,0,9,0,0,4,2,2,4,0,0,21,5,False,True,CIBO
ussc,0,11,0,0,3,0,6,0,0,1,21,4,False,True,USSC
awei,0,0,1,0,0,0,0,20,0,0,21,2,False,True,AWEI
game xtreme,0,5,1,0,0,0,1,14,0,0,21,4,False,True,GAME XTREME
lacoste,1,9,0,0,1,2,3,5,0,0,21,6,False,True,LACOSTE
watch central,1,0,0,0,0,0,7,13,0,0,21,3,False,True,WATCH CENTRAL
medical city,0,0,0,0,3,1,5,5,0,7,21,5,False,True,The Medical City
kamiseta,0,4,0,0,0,1,3,13,0,0,21,4,False,True,KAMISETA
philhealth,0,0,1,0,1,0,14,4,1,0,21,5,False,True,PHILHEALTH
famous belgian waffle,0,0,1,1,4,0,15,0,0,0,21,4,False,True,Famous Belgian Waffle
nature republic,0,9,1,0,1,1,2,7,0,0,21,6,False,True,NATURE REPUBLIC
medical depot,0,9,1,0,0,0,2,9,0,0,21,4,False,True,MEDICAL DEPOT
electroworld,0,4,0,0,1,0,0,15,0,1,21,4,False,True,ELECTROWORLD
giligans,0,0,1,0,4,2,7,0,2,5,21,6,False,True,Giligan's
ogawa,1,6,0,0,2,1,2,9,0,0,21,6,False,True,OGAWA
katinko,1,0,1,0,0,0,7,11,0,0,20,4,False,True,KATINKO
tribal gear,0,0,0,0,0,0,0,20,0,0,20,1,False,False,TRIBAL GEAR
siomai king,0,3,0,0,0,0,14,3,0,0,20,3,False,True,SIOMAI KING
but first coffee,0,0,2,0,1,0,3,14,0,0,20,4,False,True,BUT FIRST COFFEE
wrist pod,0,5,1,0,0,0,0,14,0,0,20,3,False,True,WRIST_POD
beyond the box,0,6,0,0,6,0,7,1,0,0,20,4,False,True,BEYOND THE BOX
thirsty,0,0,0,0,1,0,8,11,0,0,20,3,False,True,THIRSTY
sunnies face,0,8,1,0,2,1,2,6,0,0,20,6,False,True,SUNNIES FACE
bratpack,1,8,0,0,0,1,6,4,0,0,20,5,False,True,BRATPACK
sperry top sider,0,0,0,0,0,0,0,20,0,0,20,1,False,False,SPERRY TOP-SIDER
zencell cellphone accessories,0,0,0,0,0,0,0,20,0,0,20,1,False,False,ZENCELL CELLPHONE ACCESSORIES
takoyadon,0,0,0,0,1,0,5,14,0,0,20,3,False,True,TAKOYADON
taho story,0,0,0,0,0,0,6,9,0,4,19,3,False,True,TAHO STORY
mann hann,0,5,0,0,1,2,4,7,0,0,19,5,False,True,MANN HANN
lemon bar,0,0,0,0,0,0,1,1,0,17,19,3,False,True,Lemon Bar
fitflop,1,4,0,0,0,1,2,11,0,0,19,5,False,True,FITFLOP
sisig hooray,0,2,0,1,1,0,3,7,0,5,19,6,False,True,Sisig Hooray
bpi atm,0,0,1,0,9,0,8,1,0,0,19,4,False,True,BPI ATM
sense of scents,0,0,0,0,0,0,8,10,0,1,19,3,False,True,SENSE OF SCENTS
t j salon professionals,0,0,0,0,0,0,0,19,0,0,19,1,False,False,T J SALON PROFESSIONALS
buko loco,0,2,0,0,0,0,3,13,0,1,19,4,False,True,BUKO LOCO
anello,0,2,1,0,0,0,1,15,0,0,19,4,False,True,ANELLO
lazer music,1,0,1,0,0,0,0,16,0,1,19,4,False,True,LAZER MUSIC
texas roadhouse,0,9,0,0,3,1,3,3,0,0,19,5,False,True,TEXAS ROADHOUSE
garmin,0,5,0,0,3,0,1,10,0,0,19,4,False,True,GARMIN
papemelroti,1,4,0,0,0,1,1,12,0,0,19,5,False,True,PAPEMELROTI
happy lemon,0,4,1,0,2,2,3,7,0,0,19,6,False,True,HAPPY LEMON
sunnies specs,0,5,0,0,2,0,0,12,0,0,19,3,False,True,SUNNIES SPECS
ate ricas bacsilog,0,0,1,2,2,0,3,1,0,10,19,6,False,True,Ate Rica's Bacsilog
subway,0,3,1,0,3,0,1,11,0,0,19,5,False,True,SUBWAY
all flip flops,0,0,0,0,0,0,4,15,0,0,19,2,False,True,ALL FLIP FLOPS
rrj mr lee,0,2,0,0,0,0,16,0,1,0,19,3,False,True,RRJ/Mr. Lee
acqua suisse perfume bar,0,0,0,0,0,0,0,19,0,0,19,1,False,False,ACQUA SUISSE PERFUME BAR
llaollao,0,15,0,0,0,0,4,0,0,0,19,2,False,True,LLAOLLAO
real me,0,0,0,1,0,0,4,0,0,14,19,3,False,True,Real Me
yves rocher,0,4,0,0,0,1,5,9,0,0,19,4,False,True,YVES ROCHER
yabu,0,5,1,0,1,2,3,6,0,0,18,6,False,True,YABU
wash n wear,0,2,0,0,0,0,4,12,0,0,18,3,False,True,WASH N WEAR
kenny rogers roasters,0,12,1,0,0,0,5,0,0,0,18,3,False,True,KENNY ROGERS ROASTERS
gigahertz computer system,0,1,0,0,0,0,0,17,0,0,18,2,False,True,GIGAHERTZ COMPUTER SYSTEM
n cat,1,9,1,0,2,1,4,0,0,0,18,6,False,True,N. CAT
yogorino,0,1,0,0,0,1,1,15,0,0,18,4,False,True,YOGORINO
emo,0,0,1,0,0,0,0,15,0,2,18,3,False,True,EMO
loop,0,8,0,0,4,0,6,0,0,0,18,3,False,True,THE LOOP
banana peel,0,3,1,0,1,0,9,1,1,2,18,7,False,True,BANANA PEEL
pag ibig fund,0,3,0,0,0,0,15,0,0,0,18,2,False,True,PAG-IBIG FUND
spigen,0,7,1,0,1,1,2,6,0,0,18,6,False,True,SPIGEN
concorde,0,0,1,1,0,0,0,16,0,0,18,3,False,True,CONCORDE
manjaru,0,1,0,0,0,0,8,5,1,3,18,5,False,True,MANJARU
uncle johns,0,4,0,0,3,0,11,0,0,0,18,3,False,True,UNCLE JOHN'S
new era,1,4,0,0,1,1,1,10,0,0,18,6,False,True,NEW ERA
nike,1,5,1,0,0,0,3,8,0,0,18,5,False,True,NIKE
m lhuillier jewellers,0,3,0,0,0,0,1,14,0,0,18,3,False,True,M LHUILLIER JEWELLERS
i watch,0,5,1,0,0,0,7,5,0,0,18,4,False,True,I-WATCH
cinema,0,17,0,0,0,1,0,0,0,0,18,2,False,True,CINEMA
lugaw republic,0,2,1,0,0,0,7,2,1,5,18,6,False,True,LUGAW REPUBLIC
chilis,0,7,1,0,2,0,1,7,0,0,18,5,False,True,CHILI'S
posh nails,0,3,1,0,1,0,1,11,0,1,18,6,False,True,POSH NAILS
flying tiger copenhagen,1,12,1,0,0,0,0,4,0,0,18,4,False,True,FLYING TIGER COPENHAGEN
hydro flask,0,5,0,0,1,0,0,12,0,0,18,3,False,True,HYDRO FLASK
gaming grounds,0,0,0,0,0,0,0,17,0,0,17,1,False,False,GAMING GROUNDS
terranova,0,3,0,0,0,0,1,13,0,0,17,3,False,True,TERRANOVA
bonchon chicken,0,14,0,0,3,0,0,0,0,0,17,2,False,True,BONCHON CHICKEN
caramia cakes & gelato,0,0,0,0,0,0,1,16,0,0,17,2,False,True,CARAMIA CAKES & GELATO
hukad,0,3,1,0,1,0,4,8,0,0,17,5,False,True,HUKAD
synchro,0,1,0,0,1,0,15,0,0,0,17,3,False,True,Synchro
sandwich guy,0,0,0,0,1,0,3,13,0,0,17,3,False,True,THE SANDWICH GUY
dakasi,0,3,0,0,0,0,1,13,0,0,17,3,False,True,DAKASI
lil people,0,1,0,0,0,0,1,6,0,9,17,4,False,True,Li'l People
true value,0,9,1,0,3,1,3,0,0,0,17,5,False,True,TRUE VALUE
mr softy ice cream,0,0,0,0,0,0,0,17,0,0,17,1,False,False,MR SOFTY ICE CREAM
prc,0,0,0,0,2,0,15,0,0,0,17,2,False,True,PRC
aficionado germany perfume,0,0,0,0,0,0,2,15,0,0,17,2,False,True,AFICIONADO GERMANY PERFUME
spigen sgp,0,0,0,0,0,0,0,17,0,0,17,1,False,False,SPIGEN SGP
simply shoes,0,1,0,0,0,0,0,9,0,7,17,3,False,True,SIMPLY SHOES
manam,1,6,0,0,4,2,2,2,0,0,17,6,False,True,MANAM
arrow,0,2,0,0,1,1,1,12,0,0,17,5,False,True,ARROW
oro china,0,3,0,0,0,0,3,11,0,0,17,3,False,True,ORO CHINA
outland,0,3,0,0,1,0,12,1,0,0,17,4,False,True,Outland
abenson home,0,1,0,0,0,0,1,0,0,15,17,3,False,True,Abenson HOME
tealive,0,1,0,0,0,0,2,13,0,1,17,4,False,True,TEALIVE
urbanize,1,6,0,0,3,0,1,6,0,0,17,5,False,True,URBANIZE
panda express,0,0,1,0,0,1,1,12,0,2,17,5,False,True,PANDA EXPRESS
merrell,1,4,1,0,0,1,1,9,0,0,17,6,False,True,MERRELL
sss,0,0,0,0,0,0,12,5,0,0,17,2,False,True,SSS
tiger sugar,0,3,0,0,0,0,5,9,0,0,17,3,False,True,TIGER SUGAR
cuts 4 tots hair salon,0,3,0,0,0,0,1,12,0,0,16,3,False,True,CUTS 4 TOTS HAIR SALON
tgi fridays,0,9,0,0,4,0,3,0,0,0,16,3,False,True,TGI FRIDAY'S
st pauls,2,1,0,0,0,0,0,13,0,0,16,3,False,True,ST PAULS
wonder photo shop,0,2,0,0,0,1,1,12,0,0,16,4,False,True,WONDER PHOTO SHOP
g shock,1,6,1,0,1,0,2,5,0,0,16,6,False,True,G-SHOCK
pho hoa,0,4,0,0,4,1,4,3,0,0,16,5,False,True,Pho Hoa
aboys fresh lumpia,0,0,1,0,0,0,2,5,0,8,16,4,False,True,Aboy's Fresh Lumpia
brow studio,0,1,0,0,2,1,0,12,0,0,16,4,False,True,THE BROW STUDIO
loalde,0,4,0,0,0,0,1,11,0,0,16,3,False,True,LOALDE
xo,0,0,1,0,0,0,1,14,0,0,16,3,False,True,XO
ever,0,5,0,0,2,2,2,5,0,0,16,5,False,True,EVER NEW
coco,0,0,0,0,0,0,2,13,0,1,16,3,False,True,COCO+
robot,0,0,0,0,0,0,3,13,0,0,16,2,False,True,ROBOT
jr memoxpress,0,0,0,0,0,0,0,0,0,16,16,1,False,False,JR MemoXpress
tokyo tempura,0,4,0,0,0,0,2,9,0,1,16,4,False,True,TOKYO TEMPURA
dentacare,0,2,0,0,0,0,0,14,0,0,16,2,False,True,DENTACARE
hen lin,0,5,2,1,2,0,1,5,0,0,16,6,False,True,HEN LIN
fonerange,0,0,0,0,0,0,0,6,0,10,16,2,False,True,FONERange
chooks,0,0,1,0,0,0,4,11,0,0,16,3,False,True,CHOOKS
charles & keith,0,6,0,0,1,0,1,8,0,0,16,4,False,True,CHARLES & KEITH
tk takoyaki,0,1,0,0,0,0,3,5,0,7,16,4,False,True,TK TAKOYAKI
argentee,0,0,0,0,0,0,15,1,0,0,16,2,False,True,Argentee
mags closet boutique,0,3,0,0,0,0,0,13,0,0,16,2,False,True,MAGS CLOSET BOUTIQUE
robinsons bank,0,0,0,0,0,0,16,0,0,0,16,1,False,False,Robinsons Bank
origani,0,1,0,1,3,0,1,10,0,0,16,5,False,True,ORIGANI
peri peri charcoal chicken sauce bar,0,0,0,0,0,0,0,15,0,0,15,1,False,False,PERI PERI CHARCOAL CHICKEN SAUCE BAR
mi store,0,9,0,0,2,0,4,0,0,0,15,3,False,True,MI STORE
oxygen,0,0,1,0,1,1,10,0,2,0,15,5,False,True,Oxygen
pick up coffee,0,0,1,0,0,1,12,1,0,0,15,4,False,True,PICK UP COFFEE
sportshouse,0,0,0,0,0,0,1,14,0,0,15,2,False,True,SPORTSHOUSE
olympic village,2,4,1,2,0,0,5,1,0,0,15,6,False,True,Olympic Village
decathlon,0,4,1,0,1,1,2,6,0,0,15,6,False,True,DECATHLON
eo executive optical,0,4,0,1,0,0,6,4,0,0,15,4,False,True,EO EXECUTIVE OPTICAL
army navy burger burrito,0,7,0,0,1,0,0,7,0,0,15,3,False,True,ARMY NAVY BURGER + BURRITO
aerophone,0,6,0,0,0,0,2,7,0,0,15,3,False,True,AEROPHONE
reyes barbecue,0,5,0,0,0,0,3,7,0,0,15,3,False,True,REYES BARBECUE
mac,0,5,0,0,0,1,1,8,0,0,15,4,False,True,MAC
dermclinic,0,0,1,0,0,0,0,14,0,0,15,2,False,True,DERMCLINIC
lyric,0,1,0,0,0,0,1,13,0,0,15,3,False,True,LYRIC
dito telecommunity,0,3,0,0,0,0,1,11,0,0,15,3,False,True,DITO TELECOMMUNITY
salon de rose,0,3,1,0,0,0,4,7,0,0,15,4,False,True,SALON DE ROSE
maxicare,0,3,0,0,1,0,10,1,0,0,15,4,False,True,MAXICARE
plato wraps,0,2,1,0,0,0,3,9,0,0,15,4,False,True,PLATO WRAPS
karimadon,0,4,0,0,0,0,2,9,0,0,15,3,False,True,KARIMADON
clydes bread pastries,0,0,0,0,0,0,0,15,0,0,15,1,False,False,CLYDES BREAD PASTRIES
angels pizza,0,0,0,0,2,0,1,9,0,3,15,4,False,True,ANGELS PIZZA
nuat thai foot body massage,0,0,0,0,0,0,0,15,0,0,15,1,False,False,NUAT THAI FOOT BODY MASSAGE
nonos,0,0,1,0,4,0,4,6,0,0,15,4,False,True,NONO'S
filbars,1,6,1,0,2,0,1,4,0,0,15,6,False,True,FILBAR'S
mossimo kids,0,0,0,0,0,0,2,13,0,0,15,2,False,True,MOSSIMO KIDS
foot locker,1,6,1,0,3,2,1,1,0,0,15,7,False,True,FOOT LOCKER
hla,1,0,1,0,2,1,5,5,0,0,15,6,False,True,HLA
le jean de marithe francois girbaud,0,0,0,0,0,0,0,15,0,0,15,1,False,False,LE JEAN DE MARITHE FRANCOIS GIRBAUD
birkenstock,1,5,0,0,1,1,1,6,0,0,15,6,False,True,BIRKENSTOCK
chimmy,0,3,0,0,0,0,8,0,0,4,15,3,False,True,Chimmy
artwork,0,2,1,0,0,0,0,12,0,0,15,3,False,True,ARTWORK
bacolod chicken inasal,0,2,0,0,2,1,3,7,0,0,15,5,False,True,BACOLOD CHICKEN INASAL
iqos,0,2,1,0,0,1,1,10,0,0,15,5,False,True,IQOS
nailaholics nail salon and spa,0,14,0,1,0,0,0,0,0,0,15,2,False,True,NAILAHOLICS NAIL SALON AND SPA
fila,0,3,0,1,0,0,4,4,2,0,14,5,False,True,FILA
nailandia,0,0,1,0,2,1,7,0,0,3,14,5,False,True,Nailandia
asprey,1,8,1,0,0,1,3,0,0,0,14,5,False,True,ASPREY
la sedia,0,0,0,0,1,1,11,1,0,0,14,4,False,True,La Sedia
prestige,0,1,0,0,0,0,0,13,0,0,14,2,False,True,PRESTIGE
us polo assn,0,0,1,0,0,0,2,11,0,0,14,3,False,True,US POLO ASSN
herschel,0,6,0,0,1,0,0,7,0,0,14,3,False,True,HERSCHEL
vikings,0,0,0,0,1,0,0,13,0,0,14,2,False,True,VIKINGS
henlin,0,0,0,0,0,0,7,0,0,7,14,2,False,True,Henlin
savemore market,0,0,0,0,0,0,0,14,0,0,14,1,False,False,SAVEMORE MARKET
sunglass haven,0,5,1,0,4,2,2,0,0,0,14,5,False,True,Sunglass Haven
loop by power mac center,0,0,0,0,0,0,1,13,0,0,14,2,False,True,THE LOOP BY POWER MAC CENTER
showcase carpet,0,0,0,0,0,0,1,13,0,0,14,2,False,True,SHOWCASE CARPET
philip stein,0,4,1,0,0,0,2,7,0,0,14,4,False,True,PHILIP STEIN
furniture republic,1,8,1,1,2,0,1,0,0,0,14,6,False,True,FURNITURE REPUBLIC
greentelcom,0,0,0,0,0,0,4,6,0,4,14,3,False,True,Greentelcom
transfer it,0,0,0,1,0,0,10,1,0,2,14,4,False,True,Transfer It
blade auto center,0,14,0,0,0,0,0,0,0,0,14,1,False,False,BLADE AUTO CENTER
dogs and the city,0,9,0,0,4,1,0,0,0,0,14,3,False,True,DOGS AND THE CITY
core pacific,0,0,0,0,0,0,13,0,1,0,14,2,False,True,Core Pacific
bangs prime salon,0,3,1,0,1,0,1,8,0,0,14,5,False,True,BANGS PRIME SALON
contis bakeshop and restaurant,0,0,0,0,0,0,0,14,0,0,14,1,False,False,CONTIS BAKESHOP AND RESTAURANT
planet vape,0,2,0,0,0,0,1,11,0,0,14,3,False,True,PLANET VAPE
aeropostale,0,0,0,0,0,0,0,14,0,0,14,1,False,False,AEROPOSTALE
kidzoona,0,0,1,0,3,0,7,0,0,2,13,4,False,True,Kidzoona
m lhuillier,0,4,1,0,1,0,6,0,1,0,13,5,False,True,M Lhuillier
ayumi,0,4,0,0,5,0,2,2,0,0,13,4,False,True,AYUMI
tronix,0,1,0,0,0,0,11,0,1,0,13,3,False,True,Tronix
beabi,0,3,0,0,1,1,4,4,0,0,13,5,False,True,BEABI
azta urban salon,0,8,0,0,3,0,1,1,0,0,13,4,False,True,AZTA URBAN SALON
toolbox,0,0,0,0,0,0,1,8,0,4,13,3,False,True,TOOLBOX
nixx,0,0,0,0,0,0,0,13,0,0,13,1,False,False,NIXX
avocado locco,0,0,0,0,0,0,2,9,0,2,13,3,False,True,AVOCADO LOCCO
kiehls,0,5,0,0,1,0,2,5,0,0,13,4,False,True,KIEHL'S
nubia,0,0,1,0,0,0,3,9,0,0,13,3,False,True,NUBIA
vivere salon,0,3,1,0,2,2,2,3,0,0,13,6,False,True,VIVERE SALON
vionic,0,5,0,0,0,1,1,6,0,0,13,4,False,True,VIONIC
blue lite gadgets,0,0,0,0,1,0,0,12,0,0,13,2,False,True,BLUE LITE GADGETS
mobileworld,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOBILEWORLD
human nature,1,5,1,0,0,0,2,3,0,1,13,6,False,True,HUMAN NATURE
de original jamaican pattie shop,0,9,0,0,0,0,0,4,0,0,13,2,False,True,DE ORIGINAL JAMAICAN PATTIE SHOP
microvalley,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MICROVALLEY
doctor leather,0,6,0,0,0,1,0,6,0,0,13,3,False,True,DOCTOR LEATHER
nail files,0,1,0,0,1,0,2,9,0,0,13,4,False,True,NAIL FILES
motivo,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOTIVO
fuma,0,7,0,0,0,0,2,4,0,0,13,3,False,True,FUMA
hearts arrows,0,0,0,0,0,0,0,13,0,0,13,1,False,False,HEARTS ARROWS
caramia,0,0,1,1,4,2,4,0,0,1,13,6,False,True,Caramia
fax parcel print,0,1,0,0,2,0,0,10,0,0,13,3,False,True,FAX PARCEL PRINT
jag,1,1,1,0,0,0,2,7,1,0,13,6,False,True,JAG
smart gadget,0,0,0,0,0,0,2,11,0,0,13,2,False,True,SMART GADGET
contis,0,0,1,0,4,0,7,0,0,1,13,4,False,True,Conti's
seattles best coffee,0,6,1,0,0,0,0,6,0,0,13,3,False,True,SEATTLES BEST COFFEE
fossil,0,4,1,0,0,0,1,7,0,0,13,4,False,True,FOSSIL
happy cup,0,0,0,0,2,0,0,11,0,0,13,2,False,True,HAPPY CUP
contis take out nook,0,0,0,1,0,0,0,12,0,0,13,2,False,True,CONTIS TAKE OUT NOOK
rcc amazing touch,0,0,1,0,0,0,0,12,0,0,13,2,False,True,RCC AMAZING TOUCH
silver wings,1,0,0,0,0,0,0,11,0,1,13,3,False,True,SILVER WINGS
rice in a box,0,0,0,0,0,0,3,0,1,9,13,3,False,True,Rice In A Box
gotcha prize,0,0,0,0,0,0,1,12,0,0,13,2,False,True,GOTCHA PRIZE
dermstrata,0,0,0,0,0,0,0,13,0,0,13,1,False,False,DERMSTRATA
cellstuff,0,0,0,0,0,0,0,0,0,13,13,1,False,False,Cellstuff
southstar drug,0,0,1,0,1,1,6,0,0,4,13,5,False,True,Southstar Drug
samgyupsalamat,0,2,1,1,3,0,2,4,0,0,13,6,False,True,SAMGYUPSALAMAT
joyroom,0,0,0,0,0,0,1,12,0,0,13,2,False,True,JOYROOM
marugame udon & tempura,0,10,0,1,0,0,1,0,0,0,12,3,False,True,MARUGAME UDON & TEMPURA
marugame udon,0,0,1,0,6,1,4,0,0,0,12,4,False,True,Marugame Udon
flawless face and body clinic,0,0,0,0,0,0,0,12,0,0,12,1,False,False,FLAWLESS FACE AND BODY CLINIC
lay bare,0,0,0,1,9,0,2,0,0,0,12,3,False,True,Lay Bare
samsonite,0,5,0,0,1,0,1,5,0,0,12,4,False,True,SAMSONITE
i lash extension,0,0,0,0,0,0,0,12,0,0,12,1,False,False,I-LASH EXTENSION
dr mobile,0,2,0,0,0,0,2,6,0,2,12,4,False,True,DR. MOBILE
monster wings,0,1,0,0,1,0,3,1,1,5,12,6,False,True,Monster Wings
sams everything on sticks,0,3,0,0,0,0,4,5,0,0,12,3,False,True,SAMS EVERYTHING ON STICKS
surgilight,0,0,0,0,0,0,1,11,0,0,12,2,False,True,SURGILIGHT
kipling,0,0,0,0,0,0,1,11,0,0,12,2,False,True,KIPLING
skinstation,0,12,0,0,0,0,0,0,0,0,12,1,False,False,SKINSTATION
frankies new york buffalo wings,0,3,0,0,1,0,2,6,0,0,12,4,False,True,FRANKIES NEW YORK BUFFALO WINGS
moshi manju,0,2,0,0,1,0,1,7,0,1,12,5,False,True,MOSHI MANJU
mothers touch,0,3,0,0,0,0,6,3,0,0,12,3,False,True,MOTHER'S TOUCH
cherry mobile,0,0,0,0,0,0,2,9,1,0,12,3,False,True,CHERRY MOBILE
triumph,1,1,1,0,0,1,1,7,0,0,12,6,False,True,TRIUMPH
hawker chan,0,2,0,0,0,0,0,10,0,0,12,2,False,True,HAWKER CHAN
greentab,0,0,0,0,1,0,4,6,1,0,12,4,False,True,GREENTAB
sst laptop,0,0,0,0,0,0,4,8,0,0,12,2,False,True,SST LAPTOP
bingo plus,0,0,0,0,0,0,3,9,0,0,12,2,False,True,BINGO PLUS
gems and jewels,0,0,0,0,1,0,0,7,0,4,12,3,False,True,GEMS AND JEWELS
bigbys,0,0,1,0,0,0,1,10,0,0,12,3,False,True,BIGBY'S
gibi,0,3,0,0,0,1,8,0,0,0,12,3,False,True,GIBI
pag ibig,0,0,0,0,1,0,5,6,0,0,12,3,False,True,PAG-IBIG
nailandia spa,0,0,0,0,0,0,0,12,0,0,12,1,False,False,NAILANDIA SPA
greenfresh,0,0,0,0,0,0,0,12,0,0,12,1,False,False,GREENFRESH
pldt smart,0,0,1,0,0,0,2,9,0,0,12,3,False,True,PLDT SMART
everything but cheese,0,0,0,1,0,0,1,10,0,0,12,3,False,True,EVERYTHING BUT CHEESE
jag jeans,0,0,0,0,0,0,0,12,0,0,12,1,False,False,JAG JEANS
kedma,0,2,0,0,3,0,2,5,0,0,12,4,False,True,KEDMA
techlife,0,1,0,0,0,0,4,5,0,2,12,4,False,True,TECHLIFE
keds,1,2,1,0,0,1,1,6,0,0,12,6,False,True,KEDS
figaro,0,3,0,0,0,0,2,4,0,3,12,4,False,True,FIGARO
kashieca,0,4,0,0,1,0,1,6,0,0,12,4,False,True,KASHIECA
inihaw express,0,1,0,1,0,0,1,9,0,0,12,4,False,True,INIHAW EXPRESS
picture picture,0,1,0,0,0,0,1,8,0,2,12,4,False,True,PICTURE PICTURE
j co donuts and coffee,0,12,0,0,0,0,0,0,0,0,12,1,False,False,J. CO DONUTS AND COFFEE
barenaked body sugaring salon,0,3,0,0,0,0,0,9,0,0,12,2,False,True,BARENAKED BODY SUGARING SALON
noodlemix,0,2,0,0,0,0,0,10,0,0,12,2,False,True,NOODLEMIX
dc shoes,0,0,0,0,0,0,1,10,0,0,11,2,False,True,DC SHOES
digimap,1,0,0,0,1,1,8,0,0,0,11,4,False,True,Digimap
aeon fantasy kidzooona,0,0,0,0,0,0,0,11,0,0,11,1,False,False,AEON FANTASY KIDZOOONA
mama lous italian kitchen,0,6,0,0,0,0,1,4,0,0,11,3,False,True,MAMA LOU'S ITALIAN KITCHEN
jamba juice,0,5,0,0,2,0,1,3,0,0,11,4,False,True,JAMBA JUICE
dhl express,0,9,1,0,0,0,1,0,0,0,11,3,False,True,DHL EXPRESS
security bank,0,3,2,0,4,1,1,0,0,0,11,5,False,True,Security Bank
rover systems,0,0,0,0,0,0,0,11,0,0,11,1,False,False,ROVER SYSTEMS
