brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
don machiattos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Don Machiatto's
don juan boodle ihaw ihaw atbp,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DON JUAN BOODLE IHAW-IHAW ATBP
don juan,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Don Juan
don henricos,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DON HENRICOS
don de dieu salon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Don De Dieu Salon
don churros,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Don Churros
domlenes empanada,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DOMLENES EMPANADA
dom lenes ilocos empanada,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOM LENES ILOCOS EMPANADA
dollar store,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Dollar Store
dole,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOLE
doktor relos service center co,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Doktor Relos Service Center Co.
las fresas,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LAS FRESAS
larrazabal eye,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LARRAZABAL EYE
doghauz hotdog toppings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DOGHAUZ HOTDOG TOPPINGS 9911845655
doggo,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Doggo
dogaholics,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Dogaholics
dog city,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOG CITY
dodolon world,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Dodolon World
doctors alley,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Doctor's Alley
doc onin dental services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOC ONIN DENTAL SERVICES
doc ferds animal wellness center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DOC FERDS ANIMAL WELLNESS CENTER
laundrybest,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LAUNDRYBEST
laundry room,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LAUNDRY ROOM
laundry district,0,0,0,0,1,0,0,0,0,0,1,1,False,False,The Laundry District
last scoop ice cream,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LAST SCOOP ICE CREAM
lasquite dental and medical clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LASQUITE DENTAL AND MEDICAL CLINIC
lashious,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LASHIOUS
lashgasm,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LASHGASM
laserase md,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Laserase MD
ldm driving institute,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LDM DRIVING INSTITUTE
lca cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LCA Cellphone & Accessories
lbc i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LBC I 0917-827-8894
lazy panda massage chair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LAZY PANDA MASSAGE CHAIR
lazerarena,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LAZERARENA
lazer xtreme,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LAZER XTREME
lazer musical instruments,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LAZER MUSICAL INSTRUMENTS
lazer arena,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LAZER ARENA
lazboy,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LAZBOY
laybare plus,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LAYBARE PLUS
laxare nail & day spa,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Laxare Nail & Day Spa
doki doki takoyaki and sunakku food stop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOKI-DOKI TAKOYAKI AND SUNAKKU FOOD STOP
dojo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE DOJO
dogs spa,0,0,0,1,0,0,0,0,0,0,1,1,False,False,The Dog's Spa
dogs and the city pet store,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOGS AND THE CITY PET STORE
dogs & the city,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Dogs & The City
learning jungle,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Learning Jungle
learning hub,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Learning Hub
leap grip,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Leap Grip
lea salon,0,0,0,0,1,0,0,0,0,0,1,1,False,False,LEA Salon
le vibe ph,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LE VIBE PH
le temps pandora,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LE TEMPS PANDORA
le temps,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Le Temps
le salon de coiffure,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Le Salon De Coiffure
le petit bouquet manille,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LE PETIT BOUQUET MANILLE
le petit bizu,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Le Petit Bizu 9062284170
le katsu mnl street katsu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LE KATSU MNL STREET KATSU
le katsu manila,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LE KATSU MANILA
le dessert,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Le Dessert
le derion flowers,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LE DERION FLOWERS
le ching tea house,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Le Ching Tea House
ldm driving institute inc,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LDM DRIVING INSTITUTE INC.
lechon house,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LECHON HOUSE
lechon h,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LECHON H
lechon factory,0,0,0,0,0,0,0,0,1,0,1,1,False,False,LECHON FACTORY
dobbo,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DOBBO
do thirsty,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Do Thirsty
do marketing,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DO MARKETING 0945-8454967
do eat cotton candy,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DO EAT COTTON CANDY
dna therapy,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DNA THERAPY
dlro lto san roque retrouvaille center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DLRO LTO SAN ROQUE RETROUVAILLE CENTER
dkny,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DKNY
dj kool loca,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DJ Kool Loca
dj jewelry store,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DJ JEWELRY STORE
dizzle kitchen,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Dizzle Kitchen
dizon furnitures,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Dizon Furnitures
dizon farm,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DIZON FARM
lechon belly kitchen salo,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Lechon Belly Kitchen/Salo
lemon co juicery,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LEMON CO JUICERY
lemon co i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,The Lemon Co. I 0951-799-9010
lemon cali,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMON CALI
lemon burst,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Burst
lemon blend,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Blend 9959386824
lemon 101,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LEMON 101
lemo massage chairs,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemo Massage Chairs
lemo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemo
lemeur,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Lemeur
leisure hopper,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Leisure Hopper
leica,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LEICA
legrand,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Legrand
lee wrangler us polo,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Lee / Wrangler / Us Polo
lee eun young nature care center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEE EUN YOUNG NATURE CARE CENTER
ledesma audiological center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEDESMA AUDIOLOGICAL CENTER
lechoneria,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lechoneria
diskubre pet shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DISKUBRE PET SHOP
dishee,0,0,0,0,1,0,0,0,0,0,1,1,False,False,D’ISHEE
lemonaze,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMONAZE
lemon zone,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Zone
lemon twist,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LEMON TWIST
lemon station,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Station
lemon pa more,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Pa More
lemon made,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LEMON MADE
lemon life,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemon Life
lemon jess,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMON JESS
lemon jar samgyeopsalemon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMON JAR SAMGYEOPSALEMON
lemon hub sunsai,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LEMON HUB SUNSAI
lemon greens,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMON GREENS
lemon express,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Lemon Express
lemon drop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LEMON DROP
lemon dew,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMON DEW
lenin computer systems inc,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LENIN COMPUTER SYSTEMS INC
lemonzilla freshly squeezed lemonade,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMONZILLA FRESHLY SQUEEZED LEMONADE
lemonzest,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEMONZEST
lemonjuju,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lemonjuju
lemoncha,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Lemoncha
dix gadget repair shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIX GADGET REPAIR SHOP
divine sweets bakery and cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIVINE SWEETS BAKERY AND CAFE
divine sweets,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Divine Sweets
divine indulgence,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIVINE INDULGENCE
divine grace medical center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIVINE GRACE MEDICAL CENTER
divas kaffe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIVAS KAFFE
dito telecommunity corporation,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DITO Telecommunity Corporation
dito telecom,0,0,0,0,1,0,0,0,0,0,1,1,False,False,DITO Telecom
dito telcommunity,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DITO TELCOMMUNITY
dito kiosk,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DITO Kiosk
district 8,0,0,0,0,0,1,0,0,0,0,1,1,False,False,District 8
lets get meals,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LETS GET MEALS
lets face it going straight,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LETS FACE IT GOING STRAIGHT
dipping dumpling,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIPPING DUMPLING
dion & mary,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Dion & Mary
dino dig,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DINO DIG
dino adventure,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Dino Adventure
dinko bakery supplies,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DINKO BAKERY SUPPLIES
dingers,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DINGERS
dimsum republic hongkong style fried noodles,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DIMSUM REPUBLIC HONGKONG STYLE FRIED NOODLES (NEW)
dimsum republic,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Dimsum Republic
dimsum place,0,0,0,1,0,0,0,0,0,0,1,1,False,False,The Dimsum Place
leo pizza,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEO PIZZA
leo dosirak,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEO DOSIRAK
lenslab optical clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lenslab Optical Clinic
lenslab eyecare specialist,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lenslab EyeCare Specialist
lens crafter shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LENS CRAFTER SHOP
lfafa massage chair,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Lfafa Massage Chair
lfafa enterprises,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lfafa Enterprises
lfafa enterprise (massage chairs),0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lfafa Enterprise (Massage Chairs)
lfafa enterprise,0,0,0,1,0,0,0,0,0,0,1,1,False,False,LFAFA Enterprise
lfafa enteprise,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lfafa Enteprise
leyte paperworld,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEYTE PAPERWORLD
leysa,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Leysa
leylams shawarma,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Leylam's Shawarma
leylam i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Leylam I 0992-354-7107
lexstar graphics arts,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Lexstar Graphics Arts
lewis house,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LEWIS HOUSE
levis i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Levi's I 520-1449
levie lifestyle clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LEVIE LIFESTYLE CLINIC
level 1 & level 1 (transport terminal),0,0,0,0,0,0,1,0,0,0,1,1,False,False,Level 1 & Level 1 (Transport Terminal)
level 1,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Level 1
letterbee,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LETTERBEE
life extension,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIFE EXTENSION
liege manila,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Liege Manila
licanto takoyaki,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LICANTO TAKOYAKI
licanto food corner (,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LICANTO FOOD CORNER (
dillingers prohibition,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DILLINGERS/PROHIBITION
digos apple products,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DIGOS APPLE PRODUCTS
digital premium,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIGITAL PREMIUM
digital depot,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Digital Depot
digistamp,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Digistamp
digibyte internet cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIGIBYTE INTERNET CAFE
liams & louis gourmet,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Liam's & Louis Gourmet
liam cars,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Liam Cars
li ning,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LI-NING
li am dimsum,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LI AM DIMSUM
lgd key shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LGD KEY SHOP
lg,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LG
digi tech,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Digi Tech
digi boss,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIGI BOSS
difam,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Difam
diandra denise,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Diandra Denise
diana stadler,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Diana Stadler
diana binoya cahayag,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Diana Binoya Cahayag 0909-407-5343
diamonds and lilies,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIAMONDS AND LILIES
diamond star,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Diamond Star
diamond rent a car,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIAMOND RENT-A-CAR
diamond palace,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIAMOND PALACE
diamond life,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DIAMOND LIFE
diamond finery,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE DIAMOND FINERY
lightbox studios,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIGHTBOX STUDIOS
lifecycle,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Lifecycle
life n arts,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LIFE ‘N ARTS
life extension by confluence health and wellness products,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIFE EXTENSION BY CONFLUENCE HEALTH AND WELLNESS PRODUCTS
lithe,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Lithe
listening room,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LISTENING ROOM
listen apparel,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LISTEN APPAREL
liquid flask,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Liquid Flask
lipad getaway travel & tours,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lipad Getaway Travel & Tours
lipa city travels & tours,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LIPA CITY TRAVELS & TOURS
ling nam express,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ling Nam Express
line clover d trading inc,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Line Clover D Trading Inc
limjoe lemony juice station,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIMJOE LEMONY JUICE STATION
limitless,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Limitless
limapulo,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIMAPULO
lim dental clinic,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Lim Dental Clinic
lily & co,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LILY & CO.
lils hobby center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LIL'S HOBBY CENTER
lilorbits mini donuts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lil'Orbits Mini-Donuts
digi techpoint,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIGI TECHPOINT
liwanag house,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LIWANAG HOUSE
living space by rds,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Living Space by RDS
living life well medical center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LIVING LIFE WELL MEDICAL CENTER
livestock,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Livestock
little yoo daebak,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LITTLE YOO DAEBAK
little saigon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LITTLE SAIGON
little prince,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Little Prince
little orlys,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LITTLE ORLY'S
little moms donuts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LITTLE MOM'S DONUTS
little green,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Little Green 9190837902
little golden nuggets,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Little Golden Nuggets
little flour cafe,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Little Flour Cafe
little flour,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Little Flour
little farmers coffee brim,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LITTLE FARMERS COFFEE BRIM
little corner breadshop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE LITTLE CORNER BREADSHOP
lito sy studio,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LITO SY STUDIO
lnd,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LND
lllaollao,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lllaollao
llanillo romero optical clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LLANILLO-ROMERO OPTICAL CLINIC
lkaisei japanese restaurant,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LKAISEI JAPANESE RESTAURANT
ljm,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LJM
dialog telecom,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DIALOG TELECOM
dfa regional consular office,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DFA REGIONAL CONSULAR OFFICE
df dacanay dental center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DF DACANAY DENTAL CENTER
devia,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DEVIA
dev hub center for intervention,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DEV HUB CENTER FOR INTERVENTION
deuces coffee,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Deuces Coffee
detailed x quisite,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DETAILED X QUISITE
dessert museum,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE DESSERT MUSEUM
lj lugawan,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LJ LUGAWAN
lj bikes,0,0,0,0,0,0,0,0,0,1,1,1,False,False,LJ Bikes
liz beauty lounge,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Liz Beauty Lounge
lolas boutique,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LOLA’S BOUTIQUE
lola soap,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOLA SOAP
lola nenas,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOLA NENA'S
lola caf,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOLA CAF?
lola belens,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LOLA BELEN’S
lokal,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Lokal
log,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOG
loewe,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LOEWE
locknlock,0,0,0,0,1,0,0,0,0,0,1,1,False,False,LocknLock
lock n lock,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Lock N Lock
lock and lock,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Lock and Lock
loccitane en provence,0,0,0,0,0,0,1,0,0,0,1,1,False,False,L’occitane En Provence
loc&stor,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Loc&Stor
loalde & 18myles,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Loalde & 18Myles
load up station,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LOAD UP STATION
load na,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Load Na
lolo pinoy grill,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Lolo Pinoy Grill
lolo at lola internet cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lolo at Lola Internet Cafe
dessert factory restaurant and bakery,0,0,1,0,0,0,0,0,0,0,1,1,False,False,The Dessert Factory Restaurant And Bakery
dessert factory,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE DESSERT FACTORY
deskanso cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Deskanso Cafe
designer blooms,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DESIGNER BLOOMS
design project digital embroidery services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Design Project Digital Embroidery Services
deserie,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Deserie
dermtrends,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DERMTRENDS
dermstrata premier,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DERMSTRATA PREMIER
dermstrata atelier,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DERMSTRATA ATELIER
dermphil skin clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DERMPHIL SKIN CLINIC
dermo republiq,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DERMO REPUBLIQ
dermis luxury skin specialst and aesthetic center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DERMIS LUXURY SKIN SPECIALST AND AESTHETIC CENTER
lollipastillas,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOLLIPASTILLAS
loliths empanada,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Lolith's Empanada
louelli travel & tours,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Louelli Travel & Tours
lotus cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOTUS CAFÉ
lotsa pizza,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LOTS'A PIZZA (TEMPORARILY CLOSED)
lost bread,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE LOST BREAD
lost,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOST
los tacos,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Los Tacos
los pedritos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LOS PEDRITOS (075) 654-6099
los churreros churros,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LOS CHURREROS CHURROS
lormalifecheck,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LORMALIFECHECK
lorenzo jewelry,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LORENZO JEWELRY
loraine jewelry and watch repair shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Loraine Jewelry and Watch Repair Shop
looks by optika eccelente,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LOOKS BY OPTIKA ECCELENTE
longchamp,0,1,0,0,0,0,0,0,0,0,1,1,False,False,LONGCHAMP
long live play,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Long Live Play
london eyelash extensions,0,0,0,0,0,0,0,1,0,0,1,1,False,False,LONDON EYELASH EXTENSIONS
lom key specialist,0,0,0,0,0,1,0,0,0,0,1,1,False,False,LOM Key Specialist
louies dermatology,0,0,0,0,0,0,1,0,0,0,1,1,False,False,LOUIE'S DERMATOLOGY
dermax laser center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DERMAX LASER CENTER
dermax,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Dermax
dermatrium skin care,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DERMATRIUM SKIN CARE
dermatology clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DERMATOLOGY CLINIC
dermastrasse,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Dermastrasse
dermacircles,0,0,0,0,0,0,0,1,0,0,1,1,False,False,DERMACIRCLES
dermacare,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Dermacare
derma esthetica,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Derma Esthetica
